عروض الاسعار تفصيلية 

"التحديد";"م";"العملية";"المدخل";"كود العرض";"التاريخ";"الوقت";"كود الصنف";"المخزن";"الصنف";"البيان";"الوحدة";"الكمية";"تم";"المطلوب";"السعر";"الاجمالى"
"colchkbox";"moslsl";"title";"fuser";"idno_s";"fshortdate";"ftime";"fcodeunit";"fstorfrom";"fname";"fdet";"funit";"fquntity";"fbouns";"fqtow";"fpr_s";"gtot"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"لقمه مفتاح ديفاتير (3 طرف سلم ) سانشي اورجينال";"";"ك";"4.0000";"0.0000";"4.0000";"32.0000";"128.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"لقمه مفتاح وسط سلم (4 طرف) سانشي اورجينال";"";"ك";"1.0000";"0.0000";"1.0000";"80.0000";"80.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"لقمه زر جرس عريض بضوء سانشي اورجينال";"";"ك";"1.0000";"0.0000";"1.0000";"44.0000";"44.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"جرس عصفور داخل الحائط هيرو";"";"ك";"1.0000";"0.0000";"1.0000";"55.0000";"55.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"لقمه مفتاح باللمبه (ماتور) سانشي اورجينال";"";"ك";"3.0000";"0.0000";"3.0000";"35.0000";"105.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"قاطع اتوماتيك 2*63 امبير 3ك شنيدر";"";"ك";"1.0000";"0.0000";"1.0000";"525.0000";"525.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"قاطع اتوماتيك 32 امبير 4.5 ك شنيدر";"";"قطعه";"8.0000";"0.0000";"8.0000";"215.0000";"1720.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"قاطع اتوماتيك 25 امبير 4.5ك شنيدر";"";"قطعه";"8.0000";"0.0000";"8.0000";"215.0000";"1720.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"بروفايل 1.7 سم خارج وسط جديد";"";"ك";"1.0000";"0.0000";"1.0000";"85.0000";"85.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"باور سبلاي 12 فولت 100 وات 8.3 امبير المدهش ضمان 2 عام";"";"ك";"1.0000";"0.0000";"1.0000";"210.0000";"210.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"بكره ليد 240 ورم هوم لايت بلس";"";"ك";"1.0000";"0.0000";"1.0000";"300.0000";"300.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"كشاف 36 وات خارج ابيض فوكسي";"";"ك";"6.0000";"0.0000";"6.0000";"300.0000";"1800.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"ليد بيت نور دابل ورم فوكسي";"";"لفه";"1.0000";"0.0000";"1.0000";"2500.0000";"2500.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"فيشه ليد بيت نور واير ليس دابل فوكسي";"";"ك";"10.0000";"0.0000";"10.0000";"25.0000";"250.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"شريط لحام 20 يارده (ك) انرجي";"";"ك";"10.0000";"0.0000";"10.0000";"25.0000";"250.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"اسبوت دبله (اطار دهبي ) ورم توبرازر";"";"ك";"8.0000";"0.0000";"8.0000";"35.0000";"280.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"مسمار سن صاج مقاسات";"";"ك";"1.5000";"0.0000";"1.5000";"120.0000";"180.0000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"علبه ماجيك مفرد ابو العز";"";"قطعه";"35.0000";"0.0000";"35.0000";"6.5000";"227.5000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"علبه ماجيك مجوز ابو العز";"";"قطعه";"6.0000";"0.0000";"6.0000";"14.0000";"84.0000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"لوحه (6-9 )خط داخل الحائط اناره";"";"ك";"1.0000";"0.0000";"1.0000";"400.0000";"400.0000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"خرطوم  سوسته 16مم كبير ابو العز";"";"لفه";"4.0000";"0.0000";"4.0000";"80.0000";"320.0000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"خرطوم  سوسته 13مم كبير ابو العز";"";"لفه";"3.0000";"0.0000";"3.0000";"70.0000";"210.0000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"خرطوم  سوسته واير شداد 16 مم 40 يارده ابو العز";"";"لفه ";"3.0000";"0.0000";"3.0000";"340.0000";"1020.0000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"سلك 1 ملي شعر السمكه";"";"لفه";"3.0000";"0.0000";"3.0000";"950.0000";"2850.0000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"سلك 2 ملي شعر السمكه";"";"لفه";"2.0000";"0.0000";"2.0000";"1800.0000";"3600.0000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"سلك 3 ملي شعر السمكه";"";"لفه";"2.0000";"0.0000";"2.0000";"2700.0000";"5400.0000000000000"
"True";"";" ";"يوسف محمود";"31";"05/04/2026 12:00:00 ص";"05/04/2026 09:21:57 م";;"محل 1";"شريط لحام 20 يارده (ك) انرجي";"";"ك";"2.0000";"0.0000";"2.0000";"25.0000";"50.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"شريط لحام 20 يارده (ك) انرجي";"";"ك";"3.0000";"0.0000";"3.0000";"30.0000";"90.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"سداده سانشي اورجينال";"";"ك";"20.0000";"0.0000";"20.0000";"7.0000";"140.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"اسبوت مدور ابيض سيلفيا";"";"ك";"46.0000";"0.0000";"46.0000";"20.0000";"920.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"لمبه كاثه 5 وات 3 لون ترند";"";"ك";"46.0000";"0.0000";"46.0000";"40.0000";"1840.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"ليد بيت نور دابل ورم فوكسي";"";"متر";"40.0000";"0.0000";"40.0000";"30.0000";"1200.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"فيشه ليد بيت نور واير ليس دابل فوكسي";"";"ك";"7.0000";"0.0000";"7.0000";"25.0000";"175.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";"OR-3120";"محل 1";"شاسيه سانشي اورجينال";"";"ك";"22.0000";"0.0000";"22.0000";"12.0000";"264.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";"OR-1101";"محل 1";"لقمه مفتاح مفرد سانشي اورجينال";"";"ك";"28.0000";"0.0000";"28.0000";"22.0000";"616.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";"OR-1114";"محل 1";"لقمه بريزه (امريكي ) سانشي اورجينال";"";"ك";"18.0000";"0.0000";"18.0000";"22.0000";"396.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"غطاء بواط 10*10 ابو العز";"";"قطعه ";"5.0000";"0.0000";"5.0000";"7.0000";"35.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"جرس عصفور خارج هيرو";"";"ك";"1.0000";"0.0000";"1.0000";"60.0000";"60.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"لقمه زر جرس باللمبه سانشي اورجينال";"";"ك";"1.0000";"0.0000";"1.0000";"45.0000";"45.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"لقمه مفتاح باللمبه (ماتور) سانشي اورجينال";"";"ك";"2.0000";"0.0000";"2.0000";"40.0000";"80.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"كشاف 36 وات خارج ابيض فوكسي";"";"ك";"5.0000";"0.0000";"5.0000";"300.0000";"1500.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"كشاف 24 وات خارج ابيض فوكسي";"";"قطعه";"1.0000";"0.0000";"1.0000";"200.0000";"200.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"قاطع اتوماتيك 40 امبير اورجينال";"";"قطعه ";"5.0000";"0.0000";"5.0000";"115.0000";"575.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"لمبه اشاره جونسا";"";"ك";"1.0000";"0.0000";"1.0000";"25.0000";"25.0000000000000"
"True";"";" ";"يوسف محمود";"32";"14/04/2026 12:00:00 ص";"14/04/2026 05:31:03 م";;"محل 1";"وش  بالإطار  سانشي  ";"";"ك";"22.0000";"0.0000";"22.0000";"20.0000";"440.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";"OR-3120";"محل 1";"شاسيه سانشي اورجينال";"";"ك";"38.0000";"0.0000";"38.0000";"12.0000";"456.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";"OR-1114";"محل 1";"لقمه بريزه (امريكي ) سانشي اورجينال";"";"ك";"37.0000";"0.0000";"37.0000";"22.5000";"832.5000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";"OR-1101";"محل 1";"لقمه مفتاح مفرد سانشي اورجينال";"";"ك";"28.0000";"0.0000";"28.0000";"22.5000";"630.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"لقمه مفتاح باللمبه (ماتور) سانشي اورجينال";"";"ك";"2.0000";"0.0000";"2.0000";"40.0000";"80.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"لقمه مفتاح ديفاتير (3 طرف سلم ) سانشي اورجينال";"";"ك";"3.0000";"0.0000";"3.0000";"40.0000";"120.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"لقمه زر جرس باللمبه سانشي اورجينال";"";"ك";"2.0000";"0.0000";"2.0000";"40.0000";"80.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"جرس عصفور داخل الحائط هيرو";"";"ك";"1.0000";"0.0000";"1.0000";"60.0000";"60.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"فيشه ليد بيت نور واير ليس دابل فوكسي";"";"ك";"3.0000";"0.0000";"3.0000";"25.0000";"75.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"ليد بيت نور دابل ورم فوكسي";"";"متر";"35.0000";"0.0000";"35.0000";"27.0000";"945.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"سداده سانشي اورجينال";"";"ك";"79.0000";"0.0000";"79.0000";"7.0000";"553.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"سلك دش نحاس رصاصي 96 شعره 500م";"";"متر";"25.0000";"0.0000";"25.0000";"11.0000";"275.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"لقمه بريزه دش(مدخل/مخرج) سانشي اورجينال";"";"ك";"1.0000";"0.0000";"1.0000";"45.0000";"45.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"لقمه بريزه تليفون سانشي اورجينال";"";"ك";"1.0000";"0.0000";"1.0000";"40.0000";"40.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"دوايه ديكور تاج افينا";"";"ك";"3.0000";"0.0000";"3.0000";"25.0000";"75.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"لمبه ليد 12 وات ابيض فوكسي ضمان 2 عام";"";"ك";"3.0000";"0.0000";"3.0000";"50.0000";"150.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"غطاء بواط 10*10 ابو العز";"";"قطعه ";"11.0000";"0.0000";"11.0000";"5.0000";"55.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"لقمه مفتاح وسط سلم (4 طرف) سانشي اورجينال";"";"ك";"1.0000";"0.0000";"1.0000";"85.0000";"85.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"كشاف 18 وات خارج ابيض هوم لايت";"";"ك";"5.0000";"0.0000";"5.0000";"145.0000";"725.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"كشاف 40 وات (داخل/خارج) ابيض انرجي";"";"ك";"2.0000";"0.0000";"2.0000";"400.0000";"800.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";"OR-6";"محل 1";"وش كود6 فئهA اورجينال";"";"ك";"38.0000";"0.0000";"38.0000";"20.0000";"760.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"كشاف 18 وات داخل ابيض هوم لايت";"";"ك";"12.0000";"0.0000";"12.0000";"125.0000";"1500.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"اسبوت مانع توهج مدور ابيض سيلفيا";"";"ك";"22.0000";"0.0000";"22.0000";"20.0000";"440.0000000000000"
"True";"";" ";"يوسف محمود";"34";"25/04/2026 12:00:00 ص";"25/04/2026 09:55:53 م";;"محل 1";"لمبه كاثه 6 وات 3 لون تريند";"";"ك";"22.0000";"0.0000";"22.0000";"35.0000";"770.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"35";"27/04/2026 12:00:00 ص";"27/04/2026 02:38:05 م";;"محل 1";"شاسيه اسود بيضاوي فوتينا";"";"ك";"2.0000";"0.0000";"2.0000";"17.0000";"34.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"35";"27/04/2026 12:00:00 ص";"27/04/2026 02:38:05 م";;"محل 1";"لقمه مفتاح 16 امبير اسود فوتينا";"";"ك";"2.0000";"0.0000";"2.0000";"31.0000";"62.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"35";"27/04/2026 12:00:00 ص";"27/04/2026 02:38:05 م";;"محل 1";"لقمه بريزه أمريكي 16 أمبير اسود فوتينا";"";"ك";"2.0000";"0.0000";"2.0000";"32.0000";"64.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"35";"27/04/2026 12:00:00 ص";"27/04/2026 02:38:05 م";;"محل 1";"لقمه بريزه شحن (usb) فوتينا";"";"ك";"2.0000";"0.0000";"2.0000";"255.0000";"510.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"35";"27/04/2026 12:00:00 ص";"27/04/2026 02:38:05 م";;"محل 1";"وش بيضاوي اسود اطار اسود فوتينا";"";"ك";"2.0000";"0.0000";"2.0000";"40.0000";"80.0000000000000"
"True";"";" ";"يوسف محمود";"36";"28/04/2026 12:00:00 ص";"28/04/2026 04:43:59 م";;"محل 1";"خرطوم  سوسته واير شداد 16 مم 30 يارده ابو العز";"";"لفه";"1.0000";"0.0000";"1.0000";"175.0000";"175.0000000000000"
"True";"";" ";"يوسف محمود";"36";"28/04/2026 12:00:00 ص";"28/04/2026 04:43:59 م";;"محل 1";"علبه ماجيك مجوز ابو العز";"";"قطعه";"2.0000";"0.0000";"2.0000";"7.5000";"15.0000000000000"
"True";"";" ";"يوسف محمود";"36";"28/04/2026 12:00:00 ص";"28/04/2026 04:43:59 م";;"محل 1";"علبه ماجيك مفرد ابو العز";"";"قطعه";"10.0000";"0.0000";"10.0000";"5.0000";"50.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"بروفايل 2.3 سم داخل اسود هوم لايت";"";"ك";"8.0000";"0.0000";"8.0000";"190.0000";"1520.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"باور سبلاي 12 فولت 400 وات 33.3 امبير ALMASA";"";"ك";"2.0000";"0.0000";"2.0000";"360.0000";"720.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"باور سبلاي 12 فولت 150 وات 12.5 امبير ALMASA";"";"ك";"1.0000";"0.0000";"1.0000";"200.0000";"200.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"بكره ليد 240 ورم هوم لايت بلس";"";"ك";"5.0000";"0.0000";"5.0000";"240.0000";"1200.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"كلبس توصيل ليد بسلك";"";"ك";"5.0000";"0.0000";"5.0000";"10.0000";"50.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"سلك سماعه 1 ملي السمكه";"";"متر ";"50.0000";"0.0000";"50.0000";"17.0000";"850.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"سلك تليفون 1جوز 1 ملي السمكه";"";"متر ";"30.0000";"0.0000";"30.0000";"9.0000";"270.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"اسبوت مدور ابيض سيلفيا";"";"ك";"26.0000";"0.0000";"26.0000";"17.5000";"455.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"لمبه كاثه 6 وات ورم ترند";"";"ك";"26.0000";"0.0000";"26.0000";"35.0000";"910.0000000000000"
"True";"";" ";"يوسف محمود";"37";"02/05/2026 12:00:00 ص";"02/05/2026 09:58:26 م";;"محل 1";"سلك مجدول 2*0.5 مم السمكه";"";"متر";"10.0000";"0.0000";"10.0000";"15.0000";"150.0000000000000"
