التحويلات بين المخازن تفصيلية 

"التحديد";"م";"العملية";"المدخل";"كود التحويل";"التاريخ";"الوقت";"كود الصنف";"من مخزن";"الى المخزن";"الصنف";"الوحدة";"الكمية";"السعر";"الاجمالى"
"colchkbox";"moslsl";"title";"fuser";"idno_s";"fshortdate";"ftime";"fcodeunit";"fstorfrom";"fstorto";"fname";"funit";"fquntity";"fpr_s";"gtot"
"True";"";" ";"يوسف محمود";"267";"22/04/2026 12:00:00 ص";"22/04/2026 06:43:24 م";;"المخزن ";"محل 1";"جاك دكر ليد";"ك";"100.0000";"1.9000";"190.0000000000000"
"True";"";" ";"يوسف محمود";"267";"22/04/2026 12:00:00 ص";"22/04/2026 06:43:24 م";;"المخزن ";"محل 1";"ابليك مجدول نيون اسود";"ك";"4.0000";"335.0000";"1340.0000000000000"
"True";"";" ";"يوسف محمود";"267";"22/04/2026 12:00:00 ص";"22/04/2026 06:43:24 م";;"المخزن ";"محل 1";"ابليك 31 دهبي هوم لايت";"ك";"2.0000";"532.0000";"1064.0000000000000"
"True";"";" ";"يوسف محمود";"267";"22/04/2026 12:00:00 ص";"22/04/2026 06:43:24 م";;"محل 1";"محل 2";"قصدير لحام الأسطوره";"ك";"5.0000";"155.0000";"775.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"268";"22/04/2026 12:00:00 ص";"22/04/2026 07:18:20 م";;"المخزن ";"محل 1";"ابليك 034 اسود R.S";"ك";"2.0000";"575.0000";"1150.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"269";"22/04/2026 12:00:00 ص";"22/04/2026 08:53:35 م";;"المخزن ";"محل 1";"ابليك 32 اسودR.S";"ك";"6.0000";"297.0000";"1782.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"270";"22/04/2026 12:00:00 ص";"22/04/2026 09:29:30 م";;"المخزن ";"محل 1";"شريط لحام 20 يارده (ك) انرجي";"ك";"40.0000";"14.7500";"590.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"271";"22/04/2026 12:00:00 ص";"22/04/2026 10:15:44 م";;"المخزن ";"محل 1";"سلك ترمو 0.5 ملي فئة ثانيه";"لفه";"2.0000";"240.0000";"480.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"271";"22/04/2026 12:00:00 ص";"22/04/2026 10:15:44 م";;"المخزن ";"محل 1";"علبه ماجيك مفرد ابو العز";"قطعه";"1.0000";"3.3800";"3.3800000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"فيشه دكر كاوتش فئة ثانيه";"ك";"200.0000";"4.4000";"880.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"سلك ترمو 1 مم السمكه";"لفه";"1.0000";"1492.0000";"1492.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"اب داون 107/2 اسود (بلاستيك ) لايت داي";"ك";"5.0000";"90.0000";"450.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"كشاف 40 وات خارج ورم لايت داي";"ك";"10.0000";"110.0000";"1100.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"اب داون 2248/2 ابيض هوم لايت";"ك";"5.0000";"98.0000";"490.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"بروفايل 2.3 سم خارج خفيف هوم لايت";"عود";"1.0000";"85.0000";"85.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"ابليك مسطره اسود";"ك";"2.0000";"135.0000";"270.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"سلك ترمو 0.5 ملي فئة ثانيه";"لفه";"2.0000";"240.0000";"480.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"ابليك 2ماسوره اسود";"ك";"2.0000";"320.0000";"640.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"272";"23/04/2026 12:00:00 ص";"23/04/2026 07:10:56 م";;"المخزن ";"محل 1";"اب داون 1500 لايت داي";"ك";"3.0000";"150.0000";"450.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"273";"23/04/2026 12:00:00 ص";"23/04/2026 09:04:12 م";;"المخزن ";"محل 1";"خرطوم  سوسته واير شداد 16 مم 30 يارده ابو العز";"لفه";"1.0000";"137.7000";"137.7000000000000"
"True";"";" ";"ابراهيم الضويني ";"273";"23/04/2026 12:00:00 ص";"23/04/2026 09:04:12 م";;"المخزن ";"محل 1";"علبه ماجيك مجوز ابو العز";"قطعه";"1.0000";"0.1125";"0.1125000000000"
"True";"";" ";"ابراهيم الضويني ";"274";"25/04/2026 12:00:00 ص";"25/04/2026 11:16:30 ص";;"المخزن ";"محل 1";"وصله جاهزه بالكمثرى بيضاء R.S";"ك";"50.0000";"23.5000";"1175.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"275";"25/04/2026 12:00:00 ص";"25/04/2026 12:24:58 م";;"المخزن ";"محل 1";"سلك ترمو 2مم السمكه";"لفه";"1.0000";"2350.0000";"2350.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"275";"25/04/2026 12:00:00 ص";"25/04/2026 12:24:58 م";;"المخزن ";"محل 1";"بروفايل 1.7 سم داخل اسود وسط جديد";"ك";"2.0000";"70.0000";"140.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"275";"25/04/2026 12:00:00 ص";"25/04/2026 12:24:58 م";;"المخزن ";"محل 1";"ابليك حربه نيون اسود";"ك";"2.0000";"285.0000";"570.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"275";"25/04/2026 12:00:00 ص";"25/04/2026 12:24:58 م";;"المخزن ";"محل 1";"سلك 6 ملي شعر السمكه";"لفه";"1.0000";"4263.0000";"4263.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"276";"25/04/2026 12:00:00 ص";"25/04/2026 03:46:09 م";;"محل 2";"محل 1";"اسبراي امير رش DZ";"ك";"3.0000";"65.0000";"195.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"277";"25/04/2026 12:00:00 ص";"25/04/2026 04:43:33 م";;"المخزن ";"محل 1";"ابليك ( a-4) (حلزوني كبير) اسود";"ك";"2.0000";"280.0000";"560.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"277";"25/04/2026 12:00:00 ص";"25/04/2026 04:43:33 م";;"المخزن ";"محل 1";"ابليك 35 R.S";"ك";"2.0000";"360.0000";"720.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"277";"25/04/2026 12:00:00 ص";"25/04/2026 04:43:33 م";;"المخزن ";"محل 1";"بكرة ليد 120 ورم هوم لايت";"ك";"50.0000";"67.5000";"3375.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"بروفايل 1.7 سم خارج خفيف";"ك";"50.0000";"45.0000";"2250.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"لمبه ليد 50 وات ابيض جرين لايت ضمان عام";"ك";"20.0000";"76.6500";"1533.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"شاحن 12 فولت 1 امبير الماسه";"ك";"60.0000";"26.5000";"1590.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"بكرة ليد 120 ورم هوم لايت";"ك";"50.0000";"67.6000";"3380.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"دوايه دلايه(سقط) قلاووظ الوسام";"ك";"72.0000";"7.1250";"513.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"فيشه دكر كاوتش فئة ثانيه";"ك";"100.0000";"4.4000";"440.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"سينسور حركه 220 فولت (R.S)";"ك";"100.0000";"91.5000";"9150.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"سينسور تاتش 220 فولت (1 حركه) سلك 3 م kr";"ك";"60.0000";"105.0000";"6300.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"اب داون 4 وات اسود بلاستيك تريند";"ك";"50.0000";"31.5000";"1575.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"غطاء بواط 10*15 ابو العز";"قطعه";"150.0000";"3.2500";"487.5000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"جاك دكر ليد";"ك";"200.0000";"1.9000";"380.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"جاك نتايه ليد";"ك";"200.0000";"2.2500";"450.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"وصله جاهزه بالكمثرى اسود";"ك";"100.0000";"17.0000";"1700.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"اسبوت بلاستيك 7+7 3 لون فولت";"ك";"20.0000";"15.1000";"302.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"اسبوت زجاجي 6+6 3لون فولت";"ك";"20.0000";"18.0000";"360.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 40 وات (داخل/خارج) ابيض انرجي";"ك";"5.0000";"255.0000";"1275.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 24 وات خارج ابيض جرين لايت";"ك";"6.0000";"110.0000";"660.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"فيشه دكر جلد فورلايت 16 A";"ك";"16.0000";"15.0000";"240.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 36 وات خارج ابيض Audo";"ك";"5.0000";"110.0000";"550.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 24 وات خارج ورم Audo";"ك";"5.0000";"95.0000";"475.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 36 وات خارج ابيض فوكسي";"ك";"5.0000";"216.0000";"1080.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 36 وات داخل ورم فوكسي";"قطعه";"5.0000";"160.0000";"800.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 40 وات خارج ورم لايت داي";"ك";"5.0000";"115.0000";"575.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 36 وات خارج ابيض سمارت";"ك";"5.0000";"115.0000";"575.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 36 وات داخل ابيض سمارت";"ك";"5.0000";"100.0000";"500.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"لمبه ليد بلحه 5وات ابيض جرين لايت";"ك";"50.0000";"18.0000";"900.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 40 وات خارج ابيض كينو";"ك";"5.0000";"95.0000";"475.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 40 وات داخل ابيض كينو";"ك";"5.0000";"90.0000";"450.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"شريط لحام 20 يارده (ك) ابيض انرجي";"ك";"10.0000";"14.0000";"140.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"شريط لحام 20 يارده (ك) انرجي";"ك";"40.0000";"14.7500";"590.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 36 وات خارج 3 لون Z ضمان 30 شهر";"ك";"5.0000";"235.0000";"1175.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"كشاف 48 وات خارج ابيض المدهش";"ك";"5.0000";"280.0000";"1400.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"279";"25/04/2026 12:00:00 ص";"25/04/2026 08:20:18 م";;"المخزن ";"محل 1";"بروفايل 1.7 سم داخل وسط جديد";"ك";"50.0000";"77.0000";"3850.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"لمبه ليد 30 وات ابيض ترند ضمان 2عام";"ك";"30.0000";"53.0000";"1590.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"278";"25/04/2026 12:00:00 ص";"25/04/2026 08:10:39 م";;"المخزن ";"محل 2";"لمبه ليد 40 وات ابيض ترند ضمان 2عام";"ك";"30.0000";"71.8750";"2156.2500000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"لمبه ليد 30 وات ابيض المصري ضمان 3عام";"ك";"9.0000";"110.0000";"990.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"بكره ليد 60 ورم هوم لايت";"ك";"55.0000";"40.0000";"2200.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"سلك ترمو 0.5 مم السمكه";"لفه";"1.0000";"836.0000";"836.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"بكره ليد 60 ابيض الماسه";"ك";"6.0000";"37.0000";"222.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"سلك سماعه ربع ملي (R.S)";"لفه";"6.0000";"115.0000";"690.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"جاك نتايه ليد";"ك";"100.0000";"2.2500";"225.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"فيشه دكر كاوتش فئة ثانيه";"ك";"100.0000";"4.4000";"440.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"شاحن 12 فولت 1 امبير الماسه";"ك";"100.0000";"26.5000";"2650.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";"6224010365490";"المخزن ";"محل 1";"لمبه ليد 20 وات ابيض المصري ضمان 3 عام";"ك";"1.0000";"69.0000";"69.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";"6224010365483";"المخزن ";"محل 1";"لمبه ليد 13 وات ابيض المصري ضمان 3 عام";"ك";"3.0000";"38.5000";"115.5000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"لمبه ليد 40 وات ابيض المصري ضمان 3 عام";"ك";"2.0000";"140.0000";"280.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"لمبه ليد 40 وات ابيض جرين لايت ضمان عام";"ك";"7.0000";"60.0000";"420.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"لمبه ليد 9 وات ابيض جرين لايت ضمان عام";"ك";"14.0000";"18.0000";"252.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"لمبه ليد 18 وات ابيض جرين لايت ضمان عام";"ك";"12.0000";"35.0000";"420.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"سينسور تاتش 12 فولت (1حركه)";"ك";"20.0000";"103.0000";"2060.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"اب داون 4 وات اسود بلاستيك تكه";"ك";"10.0000";"41.0100";"410.1000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"كشاف 36 وات خارج ابيض جرين لايت";"ك";"1.0000";"130.0000";"130.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"كشاف 36 وات خارج ابيض فوكسي";"ك";"6.0000";"216.0000";"1296.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"280";"26/04/2026 12:00:00 ص";"26/04/2026 01:22:42 م";;"المخزن ";"محل 1";"مسطره ليد 12 فولت بالمحول(120/متر) ورم R.S";"ك";"50.0000";"45.0000";"2250.0000000000000"
