جرد بضاعة 

"التحديد";"م";"المخزن";"الكود التلقائى";"كود الصنف";"الصنف";"الوحدة";"العبوة 2";"رصيد الوحدة الاولى";"رصيد الوحدة الثانية";"سعر التكلفة";"الاجمالى";"قائمة اسعار 1";"الاجمالى";"قائمة اسعار 2";"الاجمالى";"قائمة اسعار 3";"الاجمالى";"تاريخ تعديل سعر البيع"
"colchkbox";"moslsl";"fstor";"iddet";"fcodeunit";"fname";"funit";"fbkgun2";"fquntityun1";"fquntityun2";"fpr_costun1";"ftotcost";"fpr_r1";"ftotpr_r1";"fpr_r2";"ftotpr_r2";"fpr_r3";"ftotpr_r3";"flastdatesadr"
"True";"";"محل 1";"221231";;"باور سبلاي 12 فولت 400 وات 33.3 امبير ALMASA";"ك";"0.0000";"6";"0";"245.0000";"1470";"360.0000";"2160";"330.0000";"1980";"300.0000";"1800";"04/03/2026 11:38:25 م"
"True";"";"محل 2";"210444";;"باور سبلاي 12 فولت 400 وات 33.3 امبير mixmax";"ك";"0.0000";"3";"0";"270.0000";"810";"350.0000";"1050";"320.0000";"960";"300.0000";"900";"23/12/2025 08:45:18 م"
"True";"";"محل 2";"210442";;"باور سبلاي 12 فولت 400 وات 33.3 امبير المدهش ضمان 2 عام";"ك";"0.0000";"1";"0";"260.0000";"260";"350.0000";"350";"315.0000";"315";"290.0000";"290";"23/12/2025 08:42:01 م"
"True";"";"محل 2";"210443";;"باور سبلاي 12 فولت 400 وات 33.3 امبير جرين لايت";"ك";"0.0000";"2";"0";"225.0000";"450";"320.0000";"640";"300.0000";"600";"275.0000";"550";"23/12/2025 08:43:30 م"
"True";"";"المخزن ";"221228";;"باور سبلاي 12 فولت 60 وات 5 امبير ALMASA";"ك";"0.0000";"40";"0";"95.0000";"3800";"130.0000";"5200";"120.0000";"4800";"110.0000";"4400";"04/03/2026 11:34:08 م"
"True";"";"محل 1";"221228";;"باور سبلاي 12 فولت 60 وات 5 امبير ALMASA";"ك";"0.0000";"3";"0";"95.0000";"285";"130.0000";"390";"120.0000";"360";"110.0000";"330";"04/03/2026 11:34:08 م"
"True";"";"محل 2";"210454";;"باور سبلاي 12 فولت 60 وات 5 امبير mixmax";"ك";"0.0000";"1";"0";"100.0000";"100";"140.0000";"140";"130.0000";"130";"120.0000";"120";"23/12/2025 09:00:48 م"
"True";"";"محل 1";"220687";;"باور سبلاي 12 فولت 60 وات 5 امبير المدهش";"ك";"0.0000";"1";"0";"124.0000";"124";"165.0000";"165";"150.0000";"150";"145.0000";"145";"24/01/2026 10:55:32 م"
"True";"";"محل 2";"210452";;"باور سبلاي 12 فولت 60 وات 5 امبير جرين لايت";"ك";"0.0000";"12";"0";"69.0000";"828";"115.0000";"1380";"100.0000";"1200";"90.0000";"1080";"23/12/2025 08:58:35 م"
"True";"";"المخزن ";"221320";;"باور سبلاي ماجنتك 48 فولت 100 وات جرين لايت";"ك";"0.0000";"3";"0";"221.0000";"663";"300.0000";"900";"280.0000";"840";"260.0000";"780";"29/03/2026 01:14:31 م"
"True";"";"المخزن ";"221101";;"باور سبلاي ماجنتك 48فولت 200 وات جرين لايت";"ك";"0.0000";"3";"0";"357.0000";"1071";"475.0000";"1425";"450.0000";"1350";"425.0000";"1275";"29/03/2026 01:17:11 م"
"True";"";"محل 2";"210537";;"بروفايل 1*1 سم داخل";"ك";"0.0000";"8";"0";"88.0000";"704";"105.0000";"840";"100.0000";"800";"95.0000";"760";"28/12/2025 12:38:43 م"
"True";"";"المخزن ";"210537";;"بروفايل 1*1 سم داخل";"ك";"0.0000";"15";"0";"88.0000";"1320";"105.0000";"1575";"100.0000";"1500";"95.0000";"1425";"28/12/2025 12:38:43 م"
"True";"";"محل 2";"210535";;"بروفايل 1.3 سم خارج هوم لايت";"ك";"0.0000";"1";"0";"100.0000";"100";"120.0000";"120";"115.0000";"115";"110.0000";"110";"28/12/2025 12:35:36 م"
"True";"";"المخزن ";"210535";;"بروفايل 1.3 سم خارج هوم لايت";"ك";"0.0000";"49";"0";"100.0000";"4900";"120.0000";"5880";"115.0000";"5635";"110.0000";"5390";"28/12/2025 12:35:36 م"
"True";"";"محل 1";"220752";;"بروفايل 1.3 سم داخل MA";"ك";"0.0000";"1";"0";"90.0000";"90";"110.0000";"110";"105.0000";"105";"100.0000";"100";"27/01/2026 10:12:47 م"
"True";"";"المخزن ";"210536";;"بروفايل 1.3 سم داخل هوم لايت";"ك";"0.0000";"49";"0";"120.0000";"5880";"135.0000";"6615";"130.0000";"6370";"125.0000";"6125";"06/04/2026 07:54:49 م"
"True";"";"محل 1";"210536";;"بروفايل 1.3 سم داخل هوم لايت";"ك";"0.0000";"10";"0";"120.0000";"1200";"135.0000";"1350";"130.0000";"1300";"125.0000";"1250";"06/04/2026 07:54:49 م"
"True";"";"المخزن ";"221275";;"بروفايل 1.5 سم خارج";"ك";"0.0000";"100";"0";"80.0000";"8000";"100.0000";"10000";"95.0000";"9500";"90.0000";"9000";"19/03/2026 01:17:01 ص"
"True";"";"المخزن ";"220746";;"بروفايل 1.5 سم داخل";"ك";"0.0000";"83";"0";"80.0000";"6640";"105.0000";"8715";"100.0000";"8300";"95.0000";"7885";"27/01/2026 08:20:43 م"
"True";"";"المخزن ";"220973";;"بروفايل 1.7 داخل ثقيل هوم لايت";"ك";"0.0000";"6";"0";"75.0000";"450";"95.0000";"570";"90.0000";"540";"88.0000";"528";"08/02/2026 09:14:16 ص"
"True";"";"محل 2";"210538";;"بروفايل 1.7 سم خارج خفيف";"ك";"0.0000";"1";"0";"45.0000";"45";"50.0000";"50";"48.0000";"48";"47.0000";"47";"28/12/2025 12:39:27 م"
"True";"";"المخزن ";"210538";;"بروفايل 1.7 سم خارج خفيف";"ك";"0.0000";"100";"0";"45.0000";"4500";"50.0000";"5000";"48.0000";"4800";"47.0000";"4700";"28/12/2025 12:39:27 م"
"True";"";"محل 1";"210538";;"بروفايل 1.7 سم خارج خفيف";"ك";"0.0000";"9";"0";"45.0000";"405";"50.0000";"450";"48.0000";"432";"47.0000";"423";"28/12/2025 12:39:27 م"
"True";"";"المخزن ";"220848";;"بروفايل 1.7 سم داخل اسود وسط جديد";"ك";"0.0000";"1";"0";"88.0000";"88";"125.0000";"125";"120.0000";"120";"115.0000";"115";"27/04/2026 12:24:16 م"
"True";"";"محل 1";"210539";;"بروفايل 1.7 سم داخل خفيف";"ك";"0.0000";"25";"0";"50.0000";"1250";"50.0000";"1250";"48.0000";"1200";"47.0000";"1175";"14/04/2026 09:15:03 م"
"True";"";"محل 2";"210539";;"بروفايل 1.7 سم داخل خفيف";"ك";"0.0000";"38";"0";"50.0000";"1900";"50.0000";"1900";"48.0000";"1824";"47.0000";"1786";"14/04/2026 09:15:03 م"
"True";"";"المخزن ";"210539";;"بروفايل 1.7 سم داخل خفيف";"ك";"0.0000";"150";"0";"50.0000";"7500";"50.0000";"7500";"48.0000";"7200";"47.0000";"7050";"14/04/2026 09:15:03 م"
"True";"";"محل 1";"210533";;"بروفايل 1.7 سم داخل وسط جديد";"ك";"0.0000";"4";"0";"80.0000";"320";"95.0000";"380";"0.0000";"0";"0.0000";"0";"17/05/2026 01:08:33 ص"
"True";"";"محل 2";"210530";;"بروفايل 2.3 سم خارج خفيف هوم لايت";"عود";"0.0000";"35";"0";"85.0000";"2975";"120.0000";"4200";"110.0000";"3850";"100.0000";"3500";"28/03/2026 04:43:35 م"
"True";"";"المخزن ";"221422";;"بروفايل 2.3 سم داخل هوم لايت";"ك";"0.0000";"25";"0";"135.0000";"3375";"155.0000";"3875";"150.0000";"3750";"0.0000";"0";"04/05/2026 03:41:22 م"
"True";"";"محل 2";"210540";;"بروفايل 3 سم خارج هوم لايت";"ك";"0.0000";"4";"0";"140.0000";"560";"200.0000";"800";"180.0000";"720";"165.0000";"660";"28/12/2025 12:41:37 م"
"True";"";"المخزن ";"210540";;"بروفايل 3 سم خارج هوم لايت";"ك";"0.0000";"1";"0";"140.0000";"140";"200.0000";"200";"180.0000";"180";"165.0000";"165";"28/12/2025 12:41:37 م"
"True";"";"المخزن ";"210532";;"بروفايل 4 سم داخل هوم لايت";"ك";"0.0000";"4";"0";"220.0000";"880";"270.0000";"1080";"255.0000";"1020";"245.0000";"980";"28/03/2026 04:43:01 م"
"True";"";"المخزن ";"221310";;"بروفايل 4سم* 2سم خارج هوم لايت";"ك";"0.0000";"1";"0";"270.0000";"270";"320.0000";"320";"300.0000";"300";"290.0000";"290";"28/03/2026 04:45:05 م"
"True";"";"محل 2";"210531";;"بروفايل زاويه خارج 3متر هوم لايت";"ك";"0.0000";"33";"0";"90.0000";"2970";"120.0000";"3960";"110.0000";"3630";"100.0000";"3300";"28/12/2025 12:32:16 م"
"True";"";"المخزن ";"210171";;"بريزة خارج 16 A الوسام";"ك";"0.0000";"50";"0";"14.1979";"709.895";"25.0000";"1250";"23.0000";"1150";"20.0000";"1000";"20/12/2025 06:08:47 م"
"True";"";"محل 2";"210171";;"بريزة خارج 16 A الوسام";"ك";"0.0000";"34";"0";"14.1979";"482.7286";"25.0000";"850";"23.0000";"782";"20.0000";"680";"20/12/2025 06:08:47 م"
"True";"";"محل 1";"210171";;"بريزة خارج 16 A الوسام";"ك";"0.0000";"26";"0";"14.1979";"369.1454";"25.0000";"650";"23.0000";"598";"20.0000";"520";"20/12/2025 06:08:47 م"
"True";"";"محل 1";"220868";;"بريزة داخل الحائط جولي اليوس";"ك";"0.0000";"9";"0";"12.0000";"108";"18.0000";"162";"16.0000";"144";"15.0000";"135";"02/02/2026 03:17:00 م"
"True";"";"محل 1";"220864";;"بريزه خارج الحائط بالغطاء جيما";"ك";"0.0000";"18";"0";"23.0000";"414";"35.0000";"630";"30.0000";"540";"28.0000";"504";"02/02/2026 03:08:47 م"
"True";"";"محل 1";"220785";;"بريزه خارج الحائط جولي اليوس";"ك";"0.0000";"77";"0";"7.0000";"539";"15.0000";"1155";"15.0000";"1155";"15.0000";"1155";"28/01/2026 10:49:38 م"
"True";"";"محل 1";"220876";;"بكرة ليد 120 3 تكه النجار";"ك";"0.0000";"2";"0";"140.0000";"280";"175.0000";"350";"165.0000";"330";"155.0000";"310";"03/02/2026 02:26:50 م"
"True";"";"محل 1";"220878";;"بكرة ليد 120 3تكه هوم لايت";"ك";"0.0000";"3";"0";"160.0000";"480";"200.0000";"600";"190.0000";"570";"185.0000";"555";"18/04/2026 11:18:24 ص"
"True";"";"محل 2";"210473";;"بكرة ليد 120 ابيض Strip";"ك";"0.0000";"3";"0";"66.0000";"198";"80.0000";"240";"75.0000";"225";"70.0000";"210";"23/12/2025 11:16:59 م"
"True";"";"المخزن ";"210473";;"بكرة ليد 120 ابيض Strip";"ك";"0.0000";"50";"0";"66.0000";"3300";"80.0000";"4000";"75.0000";"3750";"70.0000";"3500";"23/12/2025 11:16:59 م"
"True";"";"محل 1";"210473";;"بكرة ليد 120 ابيض Strip";"ك";"0.0000";"4";"0";"66.0000";"264";"80.0000";"320";"75.0000";"300";"70.0000";"280";"23/12/2025 11:16:59 م"
"True";"";"محل 2";"210431";;"بكرة ليد 120 ابيض الماسه (H)";"ك";"0.0000";"9";"0";"65.0000";"585";"85.0000";"765";"80.0000";"720";"80.0000";"720";"17/03/2026 11:02:37 م"
"True";"";"المخزن ";"210431";;"بكرة ليد 120 ابيض الماسه (H)";"ك";"0.0000";"461";"0";"65.0000";"29965";"85.0000";"39185";"80.0000";"36880";"80.0000";"36880";"17/03/2026 11:02:37 م"
"True";"";"محل 1";"210477";;"بكرة ليد 120 كول هوم لايت";"ك";"0.0000";"4";"0";"100.0000";"400";"150.0000";"600";"125.0000";"500";"115.0000";"460";"23/12/2025 11:55:26 م"
"True";"";"المخزن ";"210417";;"بكرة ليد 120 ورم الماسه (H)";"ك";"0.0000";"99";"0";"67.0000";"6633";"85.0000";"8415";"80.0000";"7920";"75.0000";"7425";"04/03/2026 09:19:12 م"
"True";"";"محل 2";"220972";;"بكرة ليد 120 ورم هوم لايت";"ك";"0.0000";"34";"0";"70.0000";"2380";"80.0000";"2720";"77.5000";"2635";"75.0000";"2550";"27/04/2026 10:47:50 م"
"True";"";"محل 1";"220972";;"بكرة ليد 120 ورم هوم لايت";"ك";"0.0000";"65";"0";"70.0000";"4550";"80.0000";"5200";"77.5000";"5037.5";"75.0000";"4875";"27/04/2026 10:47:50 م"
"True";"";"محل 2";"210478";;"بكرة ليد 240 3تكه النجار";"ك";"0.0000";"3";"0";"240.0000";"720";"320.0000";"960";"280.0000";"840";"270.0000";"810";"24/12/2025 11:41:55 ص"
"True";"";"محل 1";"221421";;"بكرة ليد 240 3تكه هوم لايت";"ك";"0.0000";"18";"0";"260.0000";"4680";"300.0000";"5400";"280.0000";"5040";"0.0000";"0";"07/05/2026 12:13:37 م"
"True";"";"محل 1";"220883";;"بكرة ليد 240 ابيض ستريب";"ك";"0.0000";"5";"0";"95.0000";"475";"130.0000";"650";"115.0000";"575";"110.0000";"550";"03/02/2026 05:03:03 م"
"True";"";"محل 1";"221272";;"بكرة ليد 3تكه عاديه ابليك";"ك";"0.0000";"1";"0";"700.0000";"700";"0.0000";"0";"0.0000";"0";"0.0000";"0";"18/03/2026 02:00:57 ص"
"True";"";"محل 1";"220877";;"بكره ليد 120 الوان";"ك";"0.0000";"2";"0";"77.0000";"154";"100.0000";"200";"90.0000";"180";"85.0000";"170";"03/02/2026 02:27:36 م"
"True";"";"محل 1";"220817";;"بكره ليد 120 ورم R.S";"ك";"0.0000";"4";"0";"70.0000";"280";"75.0000";"300";"72.5000";"290";"70.0000";"280";"04/02/2026 11:24:30 م"
"True";"";"المخزن ";"220817";;"بكره ليد 120 ورم R.S";"ك";"0.0000";"100";"0";"70.0000";"7000";"75.0000";"7500";"72.5000";"7250";"70.0000";"7000";"04/02/2026 11:24:30 م"
"True";"";"محل 1";"221465";;"بكره ليد 192 cob ورم جرين";"ك";"0.0000";"3";"0";"276.0000";"828";"300.0000";"900";"0.0000";"0";"0.0000";"0";"18/05/2026 07:50:53 م"
"True";"";"محل 1";"220881";;"بكره ليد 220 فولت 120 ورم 10متر المصري";"ك";"0.0000";"4";"0";"315.0000";"1260";"425.0000";"1700";"400.0000";"1600";"375.0000";"1500";"03/02/2026 04:54:17 م"
"True";"";"محل 1";"220882";;"بكره ليد 220 فولت 240 ورم المصري";"ك";"0.0000";"4";"0";"495.0000";"1980";"620.0000";"2480";"590.0000";"2360";"560.0000";"2240";"03/02/2026 04:59:28 م"
"True";"";"محل 1";"220843";;"بكره ليد 240 cob ورم هوم لايت";"ك";"0.0000";"1";"0";"250.0000";"250";"250.0000";"250";"0.0000";"0";"0.0000";"0";"18/05/2026 07:51:40 م"
"True";"";"محل 1";"221190";;"بكره ليد 240 ابيض H&L";"ك";"0.0000";"23";"0";"65.0000";"1495";"0.0000";"0";"0.0000";"0";"0.0000";"0";"27/02/2026 01:01:00 ص"
"True";"";"محل 1";"220753";;"بكره ليد 240 ابيض R.S";"ك";"0.0000";"7";"0";"115.0000";"805";"150.0000";"1050";"135.0000";"945";"125.0000";"875";"28/01/2026 02:36:19 م"
"True";"";"محل 1";"220887";;"بكره ليد 240 ابيض الماسه";"ك";"0.0000";"1";"0";"165.0000";"165";"200.0000";"200";"190.0000";"190";"180.0000";"180";"03/02/2026 05:11:57 م"
"True";"";"محل 1";"220885";;"بكره ليد 240 ابيض لايت داي";"ك";"0.0000";"3";"0";"125.0000";"375";"175.0000";"525";"160.0000";"480";"150.0000";"450";"03/02/2026 05:08:37 م"
"True";"";"محل 1";"220884";;"بكره ليد 240 ابيض هوم لايت";"ك";"0.0000";"2";"0";"150.0000";"300";"220.0000";"440";"200.0000";"400";"180.0000";"360";"03/02/2026 05:07:58 م"
"True";"";"محل 1";"220886";;"بكره ليد 240 ابيض هوم لايت بلس";"ك";"0.0000";"1";"0";"200.0000";"200";"250.0000";"250";"240.0000";"240";"230.0000";"230";"03/02/2026 05:10:35 م"
"True";"";"محل 1";"221182";;"بكره ليد 240 كول هوم لايت";"ك";"0.0000";"8";"0";"170.0000";"1360";"250.0000";"2000";"225.0000";"1800";"200.0000";"1600";"24/02/2026 04:26:42 م"
"True";"";"محل 1";"221209";;"بكره ليد 240 ورم  المصري";"ك";"0.0000";"8";"0";"234.5000";"1876";"250.0000";"2000";"245.0000";"1960";"245.0000";"1960";"04/05/2026 11:33:01 م"
"True";"";"محل 1";"221189";;"بكره ليد 240 ورم H&L";"ك";"0.0000";"7";"0";"65.0000";"455";"0.0000";"0";"0.0000";"0";"0.0000";"0";"27/02/2026 12:59:58 ص"
"True";"";"محل 1";"220888";;"بكره ليد 240 ورم I DO";"ك";"0.0000";"1";"0";"380.0000";"380";"425.0000";"425";"415.0000";"415";"400.0000";"400";"03/02/2026 05:12:27 م"
"True";"";"محل 1";"220675";;"بكره ليد 240 ورم ستريب";"ك";"0.0000";"6";"0";"85.0000";"510";"120.0000";"720";"115.0000";"690";"110.0000";"660";"24/01/2026 08:14:00 م"
"True";"";"محل 1";"210502";;"بكره ليد 240 ورم هوم لايت بلس";"ك";"0.0000";"8";"0";"200.0000";"1600";"270.0000";"2160";"250.0000";"2000";"240.0000";"1920";"25/04/2026 11:03:31 م"
"True";"";"محل 1";"221273";;"بكره ليد 3تكه ابليك";"ك";"0.0000";"1";"0";"550.0000";"550";"0.0000";"0";"0.0000";"0";"0.0000";"0";"18/03/2026 02:01:25 ص"
"True";"";"محل 1";"210498";;"بكره ليد 60 (موف- ازرق)";"ك";"0.0000";"3";"0";"37.0000";"111";"45.0000";"135";"42.5000";"127.5";"40.0000";"120";"17/03/2026 11:02:57 م"
"True";"";"المخزن ";"210498";;"بكره ليد 60 (موف- ازرق)";"ك";"0.0000";"388";"0";"37.0000";"14356";"45.0000";"17460";"42.5000";"16490";"40.0000";"15520";"17/03/2026 11:02:57 م"
"True";"";"محل 2";"210498";;"بكره ليد 60 (موف- ازرق)";"ك";"0.0000";"9";"0";"37.0000";"333";"45.0000";"405";"42.5000";"382.5";"40.0000";"360";"17/03/2026 11:02:57 م"
"True";"";"محل 2";"210497";;"بكره ليد 60 ابيض الماسه";"ك";"0.0000";"48";"0";"37.0000";"1776";"45.0000";"2160";"42.5000";"2040";"40.0000";"1920";"17/03/2026 11:02:24 م"
"True";"";"المخزن ";"210497";;"بكره ليد 60 ابيض الماسه";"ك";"0.0000";"1150";"0";"37.0000";"42550";"45.0000";"51750";"42.5000";"48875";"40.0000";"46000";"17/03/2026 11:02:24 م"
"True";"";"محل 1";"210497";;"بكره ليد 60 ابيض الماسه";"ك";"0.0000";"43";"0";"37.0000";"1591";"45.0000";"1935";"42.5000";"1827.5";"40.0000";"1720";"17/03/2026 11:02:24 م"
"True";"";"المخزن ";"210495";;"بكره ليد 60 ورم (RS)";"ك";"0.0000";"200";"0";"42.5000";"8500";"50.0000";"10000";"47.5000";"9500";"45.0000";"9000";"07/04/2026 11:19:43 ص"
"True";"";"محل 1";"210552";;"بكره ليد 60 ورم سيلفر";"ك";"0.0000";"50";"0";"39.2500";"1962.5";"43.0000";"2150";"43.0000";"2150";"42.0000";"2100";"28/04/2026 04:58:48 م"
"True";"";"محل 2";"210552";;"بكره ليد 60 ورم سيلفر";"ك";"0.0000";"172";"0";"39.2500";"6751";"43.0000";"7396";"43.0000";"7396";"42.0000";"7224";"28/04/2026 04:58:48 م"
"True";"";"محل 2";"210496";;"بكره ليد 60 ورم هوم لايت";"ك";"0.0000";"227";"0";"42.5000";"9647.5";"50.0000";"11350";"45.0000";"10215";"45.0000";"10215";"14/04/2026 09:46:41 م"
"True";"";"محل 1";"210496";;"بكره ليد 60 ورم هوم لايت";"ك";"0.0000";"51";"0";"42.5000";"2167.5";"50.0000";"2550";"45.0000";"2295";"45.0000";"2295";"14/04/2026 09:46:41 م"
"True";"";"المخزن ";"210496";;"بكره ليد 60 ورم هوم لايت";"ك";"0.0000";"901";"0";"42.5000";"38292.5";"50.0000";"45050";"45.0000";"40545";"45.0000";"40545";"14/04/2026 09:46:41 م"
"True";"";"محل 1";"221393";;"بكره ليد بيت نور دابل وايرليس ابيض جرين لايت";"لفه ";"100.0000";"0";"69";"1650.0000";"1138.5";"2200.0000";"1518";"2100.0000";"1449";"2000.0000";"1380";"12/04/2026 01:48:54 م"
"True";"";"محل 1";"221392";;"بكره ليد بيت نور رباعي ورم هوم لايت";"لفه ";"100.0000";"0";"10";"4500.0000";"450";"6500.0000";"650";"6000.0000";"600";"5500.0000";"550";"12/04/2026 01:41:57 م"
"True";"";"محل 1";"220935";;"بكره ليد نيون";"لفه";"50.0000";"1";"0";"1300.0000";"1300";"1650.0000";"1650";"1500.0000";"1500";"1400.0000";"1400";"12/03/2026 11:08:30 م"
"True";"";"محل 1";"220844";;"بنطه 6 مم";"ك";"0.0000";"9";"0";"10.0000";"90";"20.0000";"180";"18.0000";"162";"17.0000";"153";"18/03/2026 02:54:14 ص"
"True";"";"محل 1";"221234";;"بواط 10*10  وتر بروف";"ك";"0.0000";"1";"0";"13.0000";"13";"20.0000";"20";"18.0000";"18";"15.0000";"15";"06/03/2026 01:23:25 ص"
"True";"";"محل 1";"210104";;"بواط 10*10 بالغطاء ابو العز";"كرتونه ";"200.0000";"0";"5";"850.0000";"21.25";"1200.0000";"30";"1050.0000";"26.25";"1000.0000";"25";"17/12/2025 08:31:10 م"
"True";"";"محل 2";"210104";;"بواط 10*10 بالغطاء ابو العز";"كرتونه ";"200.0000";"1";"6.00000000000001";"850.0000";"875.5";"1200.0000";"1236";"1050.0000";"1081.5";"1000.0000";"1030";"17/12/2025 08:31:10 م"
"True";"";"محل 1";"210105";;"بواط 10*15 بالغطاء ابو العز";"كرتونة ";"150.0000";"0";"7";"900.0000";"42";"1125.0000";"52.5";"1050.0000";"49";"975.0000";"45.5";"17/12/2025 08:36:16 م"
"True";"";"محل 2";"210105";;"بواط 10*15 بالغطاء ابو العز";"كرتونة ";"150.0000";"0";"142";"900.0000";"852";"1125.0000";"1065";"1050.0000";"994";"975.0000";"923";"17/12/2025 08:36:16 م"
"True";"";"محل 2";"210106";;"بواط 15*20 بالغطاء ابو العز";"كرتونه";"60.0000";"0";"4";"840.0000";"56";"1050.0000";"70";"1020.0000";"68";"960.0000";"64";"17/12/2025 08:37:18 م"
"True";"";"محل 2";"210107";;"بواط 20*20 بالغطاء ابو العز";"كرتونه";"50.0000";"1";"8";"1000.0000";"1160";"1250.0000";"1450";"1150.0000";"1334";"1100.0000";"1276";"17/12/2025 08:38:26 م"
"True";"";"محل 1";"220598";;"تأريجة سلك نت";"ك";"0.0000";"163";"0";"2.0000";"326";"3.0000";"489";"3.0000";"489";"3.0000";"489";"28/12/2025 08:49:59 م"
"True";"";"محل 2";"220598";;"تأريجة سلك نت";"ك";"0.0000";"103";"0";"2.0000";"206";"3.0000";"309";"3.0000";"309";"3.0000";"309";"28/12/2025 08:49:59 م"
"True";"";"محل 2";"220596";;"تحويلة كشاف داخل لخارج";"ك";"0.0000";"10";"0";"12.0000";"120";"20.0000";"200";"19.0000";"190";"18.0000";"180";"28/12/2025 08:46:24 م"
"True";"";"المخزن ";"220596";;"تحويلة كشاف داخل لخارج";"ك";"0.0000";"19";"0";"12.0000";"228";"20.0000";"380";"19.0000";"361";"18.0000";"342";"28/12/2025 08:46:24 م"
